minimum_time,maximum_time,mean_time,median_time,variance_time,kurtosis_time,skewness_time,coeff_of_var_time,iqr_time,trimmed_mean_time,entropy_time,proportion_of_zeros,minimum_freq,maximum_freq,mean_freq,median_freq,variance_freq,kurtosis_freq,skewness_freq,coeff_of_var_freq,iqr_freq,trimmed_mean_freq,entropy_freq,spectral_flatness
0.0,1775.4000244140625,242.8480987548828,208.8416748046875,50373.23046875,13.218732858631604,2.8767645130023816,0.9220160841941833,214.22500228881836,212.5596923828125,7.2244903492672785,0.05188679245283019,665612.125,23917388.0,5886215.5,3365307.0,33196890652672.0,1.451567743455314,1.4664480394619404,0.9788419008255005,5434249.8125,4888604.0,4.3613592940599215,0.6245460510253906
0.0,1184.5333251953125,449.8019104003906,439.29998779296875,59136.84375,0.11522451524495825,0.34906452999490273,0.539251446723938,311.1000061035156,444.3823547363281,7.3670034289394435,0.010256410256410256,1120158.25,19646100.0,5447686.5,3340489.75,21084782985216.0,2.7757728378803455,1.8978913604554497,0.8428930044174194,3292056.0,4496934.0,4.558052756164,0.776866614818573
0.0,950.25,170.21705627441406,114.4749984741211,35912.91015625,1.6756355169893338,1.3102683970565212,1.11064612865448,283.4750065803528,140.7611083984375,6.826567210659964,0.014423076923076924,405511.375,17574938.0,3756111.0,2441383.25,17715364364288.0,4.492340853029399,2.2442562972711957,1.1205639839172363,2707451.75,2829579.0,4.299010079677326,0.6334925293922424
0.0,1059.316650390625,215.20346069335938,192.11666870117188,35928.30859375,0.8848235364530237,0.8402654720677957,0.8786325454711914,318.91665267944336,197.26803588867188,7.059901576530364,0.07317073170731707,298740.9375,14274453.0,3550851.5,2381918.75,12121007980544.0,2.896811940637729,1.7869243742768792,0.9804757237434387,4219142.25,2910965.0,4.388893028532453,0.6523563861846924
0.0,906.4833374023438,311.0660705566406,313.39166259765625,49329.94140625,-0.6947266703022343,0.21218576964829636,0.7124800086021423,349.4124984741211,301.35809326171875,7.409690898744799,0.05982905982905983,574903.4375,15953613.0,4579280.5,2919543.75,16333020332032.0,1.530141195835573,1.6074916863965738,0.8825432658195496,2865741.375,3847830.0,4.494069706598208,0.7198758721351624
0.0,719.4166870117188,84.90470123291016,52.83333206176758,10668.361328125,9.462469677996157,2.639744283118001,1.2134225368499756,98.58333587646484,65.49560546875,6.813180769047406,0.01015228426395939,272943.0,4212735.0,791384.75,529224.25,753753522176.0,8.856642270294344,3.144040279236483,1.0970515012741089,270839.90625,574072.625,4.436880315706798,0.7603577971458435
0.0,1099.25,144.76821899414062,133.06666564941406,22055.275390625,8.772083500056667,2.1423371330646366,1.0232672691345215,189.48332977294922,123.43644714355469,6.946246497742375,0.04020100502512563,388135.71875,5440420.0,2120873.25,1752321.75,1794361786368.0,-0.2951537588251747,0.8444480098745633,0.6315973401069641,1630679.0,1989647.25,4.678332950628526,0.8075088262557983
0.0,1501.800048828125,240.73944091796875,148.14999389648438,76106.03125,0.810730490348186,1.087006238383762,1.1444283723831177,439.45833129808307,200.25245666503906,7.554708045813526,0.24010554089709762,732267.8125,12296710.0,4376795.0,4498639.0,10283627053056.0,0.10643401573730094,0.9423623085905107,0.7326844334602356,3708871.0625,3935103.0,4.583564318627688,0.7420761585235596
0.0,1046.0167236328125,115.92475891113281,111.66666412353516,9845.140625,37.82074768974363,4.370307264833577,0.8537256717681885,86.25000190734863,107.69517517089844,7.17964965667312,0.020512820512820513,74992.53125,3033918.5,598645.875,449176.90625,425301934080.0,8.13497773163407,2.9739485776918673,1.0893781185150146,259349.296875,454910.875,4.407112182634256,0.711489200592041
0.0,389.2833251953125,72.14129638671875,56.900001525878906,4780.87255859375,3.5048808289405917,1.5956245310462203,0.9559511542320251,89.32500219345093,62.1390380859375,6.97153826637826,0.03125,19446.8515625,2218231.25,428338.09375,328152.625,217194528768.0,7.20178442116571,2.7220623402711714,1.088022232055664,333793.390625,331280.4375,4.368503109411461,0.6588160395622253
