minimum_time,maximum_time,mean_time,median_time,variance_time,kurtosis_time,skewness_time,coeff_of_var_time,iqr_time,trimmed_mean_time,entropy_time,proportion_of_zeros,minimum_freq,maximum_freq,mean_freq,median_freq,variance_freq,kurtosis_freq,skewness_freq,coeff_of_var_freq,iqr_freq,trimmed_mean_freq,entropy_freq,spectral_flatness
0.0,1039.550048828125,163.8594970703125,105.23333740234375,38523.96875,3.339513516993261,1.8361806769357427,1.1961889266967773,221.083331823349,124.19427490234375,7.630296484659541,0.04918032786885246,958640.125,30444492.0,4229103.5,2112632.5,49055715557376.0,9.360826645030505,3.287941781138169,1.6561378240585327,1407449.6875,2393463.0,3.945852305263091,0.5910167098045349
0.0,764.8833618164062,96.2205581665039,54.08333206176758,11822.57421875,4.030223204172292,1.6234786751041215,1.1286497116088867,152.0,79.01583862304688,7.817126053806034,0.10948905109489052,241102.5625,10834724.0,1290546.875,525532.8125,5992042987520.0,10.128828794696128,3.4400468853563577,1.8967657089233398,473446.25,659974.5,3.7401177152031546,0.5396256446838379
0.0,512.7999877929688,82.09879302978516,68.04166412353516,7257.56005859375,2.076274449772969,1.2335597803467695,1.036241888999939,127.42083644866943,70.07772064208984,7.70678473673487,0.07142857142857142,155683.4375,6119430.0,847848.4375,320000.375,2013319397376.0,8.5367518663616,3.117777576796807,1.6735477447509766,349216.265625,475277.8125,3.8718533300763505,0.5434111952781677
0.0,300.2166748046875,56.78874206542969,39.025001525878906,3652.0947265625,1.1879424299465242,1.2581827197395088,1.06270170211792,82.92083144187927,47.21072769165039,7.727799640809098,0.038461538461538464,24200.03515625,3380482.25,407741.375,180440.609375,602823393280.0,9.86114121186672,3.3863541693746946,1.9041898250579834,143000.4375,210027.921875,3.699378120901471,0.5028212070465088
0.0,1256.5,257.1533203125,219.5916748046875,68716.890625,-0.39845687929618334,0.6770516845049248,1.0179868936538696,449.53749346733093,228.5291290283203,7.665391952325209,0.04945054945054945,278242.8125,93587280.0,8147243.5,1630836.625,474983553826816.0,10.448308087379743,3.5106755478627707,2.675029754638672,2805841.6875,2444214.25,2.835059359002926,0.29189467430114746
0.0,673.8499755859375,148.4395751953125,135.3000030517578,18452.359375,0.08060298205931105,0.7852062729239686,0.9138582944869995,214.3416609764099,133.4117889404297,7.849464983543673,0.03296703296703297,351663.8125,14571974.0,2169049.25,902587.125,11343044280320.0,8.415165291624701,3.074327662674572,1.5527280569076538,1712577.8125,1342416.75,3.9756751288186076,0.5583574771881104
0.0,648.2000122070312,123.04995727539062,47.708335876464844,19994.87890625,-0.2712147808630525,0.8742171085335968,1.1475735902786255,231.4124994277954,104.0136489868164,7.490529623956354,0.06593406593406594,137915.46875,21826248.0,2358975.75,681686.0,26617906724864.0,9.947791391988963,3.4088886215485323,2.1870739459991455,778423.609375,1026862.875,3.379832635771864,0.41320565342903137
0.0,648.1333618164062,111.77698516845703,57.08333206176758,17784.341796875,0.4442372156708023,1.1354918517885917,1.191521167755127,190.94999384880066,90.0417251586914,7.554998352528183,0.15064935064935064,267472.9375,18275182.0,2071067.375,749059.6875,18099583582208.0,10.050950589553743,3.43070313008004,2.054187297821045,621536.96875,965314.0,3.5612034755799713,0.48335158824920654
0.0,1538.25,294.6805419921875,270.51666259765625,63973.265625,1.9741583771270284,0.9655281693706311,0.8571373224258423,444.03333950042725,272.64544677734375,7.908115883002115,0.04120879120879121,1184130.0,46208072.0,7281652.0,3276707.5,116025035063296.0,6.888907792954999,2.7887092646295417,1.4792648553848267,3379640.375,4514008.5,4.014232951211445,0.5721109509468079
0.0,665.5499877929688,98.02230072021484,18.53333282470703,16929.806640625,0.8968799518511616,1.297387295701892,1.3260201215744019,173.73333587124944,74.6927490234375,7.6932001711085185,0.23858921161825727,100648.484375,14255832.0,1678341.625,694751.375,10782774394880.0,9.511328583909878,3.314534345709731,1.9565227031707764,606123.5,820268.8125,3.604074622856449,0.4564777612686157
0.0,712.566650390625,103.04620361328125,14.333333015441895,20499.53515625,2.056462307699686,1.572577981093458,1.3879327774047852,158.09999999403954,74.88975524902344,7.5811713602670885,0.23210412147505424,266028.875,12936506.0,2051530.875,832150.3125,9241574244352.0,6.7972473241378495,2.7423496480225737,1.4818181991577148,1555540.28125,1307276.625,3.9759558045048156,0.5289304852485657
0.0,356.9333190917969,80.60151672363281,73.75,4420.16162109375,1.2898107477209946,0.9260483009623721,0.823724091053009,97.84166955947876,74.22756958007812,7.975037084175248,0.05737704918032787,55998.0703125,1728211.75,457445.09375,292174.5,137960914944.0,2.382113702882589,1.6017479477671244,0.8119682669639587,424550.25,398071.3125,4.553710194229714,0.750973641872406
