minimum_time,maximum_time,mean_time,median_time,variance_time,kurtosis_time,skewness_time,coeff_of_var_time,iqr_time,trimmed_mean_time,entropy_time,proportion_of_zeros,minimum_freq,maximum_freq,mean_freq,median_freq,variance_freq,kurtosis_freq,skewness_freq,coeff_of_var_freq,iqr_freq,trimmed_mean_freq,entropy_freq,spectral_flatness
0.0,206.88333129882812,31.202085494995117,10.816666603088379,1847.353515625,3.1788617542021633,1.8880876781340965,1.3735804557800293,43.03333282470703,22.4025821685791,6.378579922386485,0.10795454545454546,26411.333984375,1604733.25,231823.796875,153508.109375,124503916544.0,9.675676789665161,3.332188627671485,1.5220659971237183,109418.59375,145471.6875,4.075882884135633,0.6176559329032898
0.0,763.4166870117188,99.33413696289062,22.549999237060547,24427.9140625,2.9186768787238773,1.9162651756057218,1.5686447620391846,69.23333549499512,64.83771514892578,6.053920017185519,0.048484848484848485,168178.4375,20674944.0,2802954.5,966421.375,24492214583296.0,6.746246155072949,2.8228466322068715,1.7656229734420776,1712987.8125,1386958.125,3.6891379299037976,0.4466467797756195
0.0,502.3166809082031,80.65388488769531,12.491666793823242,13918.216796875,2.024605223704376,1.6949118165651005,1.4585765600204468,100.18333351612091,55.777931213378906,6.186425082438676,0.07954545454545454,358417.8125,10642264.0,1816527.625,848301.125,6152394899456.0,4.475819841941482,2.34363701537621,1.3654634952545166,845044.78125,1157846.75,4.076453178605894,0.5796413421630859
0.0,532.3499755859375,71.43717193603516,18.816667556762695,10233.29296875,3.82433380765361,1.9378882358620997,1.4117681980133057,100.03333234786987,50.653263092041016,6.197242103247343,0.11515151515151516,99221.359375,8777047.0,1057295.375,454345.65625,3581409492992.0,9.609801240610507,3.2783745158539026,1.7899078130722046,510392.21875,562444.9375,3.7693922580677204,0.5060139894485474
0.0,666.816650390625,115.16380310058594,31.174999237060547,21796.447265625,1.5933038487816154,1.4556585255415901,1.2787256240844727,183.05000400543213,88.97551727294922,6.555547318401901,0.14646464646464646,202931.953125,17430296.0,2592331.75,1410706.75,14465663762432.0,9.185598271910958,3.218165299690272,1.4671638011932373,1269992.96875,1669024.5,4.095654697609425,0.6027939319610596
0.0,410.3999938964844,63.30929183959961,28.96666717529297,6031.64501953125,2.132037098967297,1.4590522099680183,1.2230110168457031,101.5999995470047,50.12668991088867,6.337418282659584,0.10909090909090909,87259.125,3062952.0,586657.5,414053.09375,427209588736.0,8.168526307310117,2.98528364381678,1.1141300201416016,320942.46875,441025.8125,4.391771330177294,0.7146094441413879
0.0,786.5833129882812,66.9227294921875,18.5,14857.314453125,15.342382778404716,3.681346033202628,1.8158352375030518,63.616665840148926,39.099754333496094,6.024671959649187,0.05454545454545454,212722.5625,6209455.5,1442894.25,1123917.875,1365036761088.0,7.374333216660846,2.5990698153033764,0.8097252249717712,828198.90625,1226540.375,4.60395423774868,0.7925350069999695
0.0,499.5666809082031,34.157310485839844,3.0,6535.05908203125,10.990091948396872,3.2084759545545083,2.36297607421875,10.933333396911621,12.09358024597168,6.104569595795221,0.31347962382445144,121924.9140625,3524244.25,578767.5,349521.5625,550015074304.0,9.383534237643534,3.265744748852646,1.281395435333252,186326.640625,385957.625,4.298183531057279,0.7130314111709595
0.0,282.0333251953125,49.900508880615234,20.71666717529297,3704.02978515625,2.169733367173224,1.6058031762859106,1.2159401178359985,68.0833330154419,38.351375579833984,6.432178659493181,0.06060606060606061,73687.65625,2986653.5,441452.125,252338.25,419488628736.0,9.397959246179106,3.2593170837254384,1.4671566486358643,261000.8203125,283044.09375,4.109189732232328,0.6244192123413086
0.0,237.5,69.4571762084961,67.23332977294922,2239.03125,1.3665139476169843,0.8465050250654109,0.6791925430297852,59.41666793823242,66.3527603149414,7.002101647228391,0.05454545454545454,45859.94921875,1031538.1875,242721.609375,174579.84375,47672627200.0,4.0759287155408,2.0796353892488604,0.8995516300201416,129042.94140625,196656.78125,4.50531427627692,0.7368884086608887
